start_time_yr,start_time_mo,start_time_dt,start_time_hr,start_time_mn,start_time_sc,start_time_ms,meal_type,calorie,update_time_yr,update_time_mo,update_time_dt,update_time_hr,update_time_mn,update_time_sc,update_time_ms,amount,pkg_name,time_offset,name,comment,unit,custom,create_time_yr,create_time_mo,create_time_dt,create_time_hr,create_time_mn,create_time_sc,create_time_ms,food_info_id
2018,6,22,19,35,46,547,100003,3.2,2018,6,23,15,15,52,287,0.1,com.sec.android.app.shealth,UTC-0400,Scallions or Spring Onions,NA,120001,NA,2018,6,23,15,15,52,287,c792e2b0-a1a0-4634-84e4-e1f9eb36b05b
2018,6,29,1,11,26,117,100003,26,2018,6,29,1,12,31,786,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,29,1,12,31,786,08c2704c-a90e-44cc-9085-28912b566cdc
2018,7,5,16,35,4,916,100002,16,2018,7,5,19,31,59,945,2,com.sec.android.app.shealth,UTC-0400,Lettuce,NA,120001,NA,2018,7,5,16,35,56,917,1754ac98-c925-4e33-a416-38ea2451655c
2018,7,5,19,32,23,349,100006,16,2018,7,5,19,57,27,477,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,5,19,32,34,519,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,29,1,11,26,117,100003,41,2018,6,29,1,12,31,789,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,6,29,1,12,31,789,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,19,0,34,22,253,100003,34,2018,6,19,2,59,48,926,1,com.sec.android.app.shealth,UTC-0400,Turnip,NA,120001,NA,2018,6,19,2,59,48,926,7401c3fe-ae14-4198-bb38-ad0ae358c7cc
2018,6,20,22,0,0,292,100003,41,2018,6,21,14,24,52,540,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,6,21,14,23,48,698,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,27,1,27,57,547,100003,80,2018,6,27,1,31,45,796,2,com.sec.android.app.shealth,UTC-0400,Cooked Cauliflower (Fat Not Added in Cooking),NA,120001,NA,2018,6,27,1,31,45,796,d22589d0-baa7-44ab-bb4f-76a0a03ce975
2018,6,24,19,55,30,996,100002,161.5,2018,6,24,22,42,59,922,0.5,com.sec.android.app.shealth,UTC-0400,Pumpkin Pie,NA,120001,NA,2018,6,24,22,42,14,789,e2b900c1-8df2-4f9a-8273-df87cab5f13e
2018,7,4,16,0,0,0,100002,26,2018,7,5,0,17,6,284,2,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,7,5,0,17,6,284,7f5d0706-be57-479b-97a2-20073a0cf587
2018,6,29,22,0,0,219,100003,22,2018,6,30,15,29,5,942,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,30,15,28,3,629,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,19,20,55,27,407,100003,280,2018,6,20,13,41,25,61,4,com.sec.android.app.shealth,UTC-0400,Mixed Fruit(Market Pantry),NA,120001,NA,2018,6,19,20,57,44,279,be9e2930-aaa7-41a7-b870-01ca7c882bd5
2018,6,16,23,26,20,541,100006,37,2018,6,17,1,40,26,711,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,16,23,28,2,42,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,7,19,16,0,0,0,100002,260,2018,7,19,21,32,38,61,5,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,19,21,32,38,61,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,15,16,0,0,0,100002,2.7,2018,6,16,14,29,0,221,0.3,com.sec.android.app.shealth,UTC-0400,Banana Pepper,NA,120001,NA,2018,6,16,14,29,0,221,b656d121-849a-4f8c-a0a6-040b81831489
2018,6,22,0,31,59,972,100003,4,2018,6,22,4,12,53,544,1,com.sec.android.app.shealth,UTC-0400,Garlic,NA,120001,NA,2018,6,22,0,36,45,261,99b50c82-9ce0-4b08-8bf8-727b5bf0ab5a
2018,6,19,20,55,27,407,100003,114,2018,6,20,13,41,25,412,2,com.sec.android.app.shealth,UTC-0400,Falafel,NA,120001,NA,2018,6,19,20,57,44,279,1bb41bd6-f5a0-42df-b9e4-d8f3e8855660
2018,7,11,22,0,0,0,100003,896,2018,7,12,13,7,22,957,4,com.sec.android.app.shealth,UTC-0400,Cooked Mung (Fat Not Added in Cooking),NA,120001,NA,2018,7,12,13,7,22,957,1c20498f-9cf8-4476-b484-fc8c5954f59d
2018,6,27,15,20,56,881,100002,46,2018,6,27,15,24,19,156,1,com.sec.android.app.shealth,UTC-0400,Soft Silken Tofu,NA,120001,NA,2018,6,27,15,24,19,156,bb365274-d73f-4119-bd8a-145794aced9c
2018,6,24,19,55,30,996,100002,480,2018,6,24,22,42,59,793,6,com.sec.android.app.shealth,UTC-0400,Extra Firm Tofu(Frieda's),NA,120001,NA,2018,6,24,22,42,14,786,f785444f-65e0-4f48-9c6e-3865ed2c9569
2018,6,27,15,20,56,881,100002,42.2,2018,6,27,15,24,19,157,0.1,com.sec.android.app.shealth,UTC-0400,Spicy Chili Crisp(LaoGanMa),NA,120001,NA,2018,6,27,15,24,19,157,b2ac4b1b-3092-4f3a-b4c7-4428326b4f11
2018,6,30,15,29,11,579,100001,67,2018,6,30,15,30,52,263,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,30,15,30,52,263,52617a49-e99b-4808-8778-c009c352b30c
2018,7,9,16,0,0,190,100002,11,2018,7,10,2,34,45,376,0.5,com.sec.android.app.shealth,UTC-0400,Tomatoes,NA,120001,NA,2018,7,10,2,32,38,19,85161aed-7e85-4eef-bf5d-839008caa7cd
2018,6,16,23,26,20,541,100006,67,2018,6,17,1,40,26,681,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,16,23,28,2,41,52617a49-e99b-4808-8778-c009c352b30c
2018,7,8,22,32,31,704,100006,16,2018,7,9,0,41,21,577,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,8,22,32,42,492,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,12,1,0,0,0,100006,19,2018,7,12,13,7,43,728,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,7,12,13,7,43,728,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,16,16,0,0,0,100002,102,2018,6,16,23,25,44,369,0.5,com.sec.android.app.shealth,UTC-0400,White Rice,NA,120001,NA,2018,6,16,23,25,44,369,bbf51ec3-d464-4338-b151-0966be324e05
2018,7,19,16,0,0,0,100002,142.8,2018,7,19,21,32,38,60,0.7,com.sec.android.app.shealth,UTC-0400,White Rice,NA,120001,NA,2018,7,19,21,32,38,60,bbf51ec3-d464-4338-b151-0966be324e05
2018,7,9,22,0,0,0,100003,41,2018,7,10,2,32,59,690,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,7,10,2,32,59,690,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,29,16,0,0,0,100002,26,2018,6,30,15,26,5,81,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,30,15,26,5,81,08c2704c-a90e-44cc-9085-28912b566cdc
2018,6,16,12,0,0,0,100001,206,2018,6,16,23,26,15,974,1,com.sec.android.app.shealth,UTC-0400,Roasted Chestnuts,NA,120001,NA,2018,6,16,23,26,15,974,f2befc1a-1629-4356-898e-c6ff74c56964
2018,6,19,0,34,22,253,100003,77,2018,6,19,2,59,48,925,1,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms,NA,120001,NA,2018,6,19,2,59,48,925,278af9f9-dcd5-4003-8f05-9b7f927173eb
2018,6,17,16,0,0,0,100002,74,2018,6,18,14,22,46,792,1,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,18,14,22,46,792,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,20,22,0,0,292,100003,19,2018,6,21,14,24,52,486,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,21,14,23,48,697,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,22,19,31,55,71,100005,26,2018,6,22,19,34,45,505,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,22,19,34,45,505,08c2704c-a90e-44cc-9085-28912b566cdc
2018,6,27,1,27,57,547,100003,24,2018,6,27,1,31,45,797,2,com.sec.android.app.shealth,UTC-0400,Sweet Potato Leaves,NA,120001,NA,2018,6,27,1,31,45,797,46623754-64d4-443d-a8b5-104138ad7c0b
2018,7,18,1,0,0,798,100006,360,2018,7,18,16,3,18,614,3,com.sec.android.app.shealth,UTC-0400,Popped Corn Chips - Kettle(PopCorners),NA,120001,NA,2018,7,18,16,3,18,614,0ebc1a31-6e6f-41ad-8a59-0170185ac405
2018,7,19,22,0,0,0,100003,23.8,2018,7,20,20,50,57,554,0.7,com.sec.android.app.shealth,UTC-0400,Green String Beans,NA,120001,NA,2018,7,20,20,50,57,554,349a1615-1a56-4e6f-9fb6-8355a3e53eec
2018,7,8,1,0,0,0,100006,22,2018,7,8,21,14,32,983,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,7,8,21,14,32,983,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,26,18,7,12,773,100002,255,2018,6,26,20,8,6,333,1.5,com.sec.android.app.shealth,UTC-0400,Mixed Nuts(Planters),NA,120001,NA,2018,6,26,18,9,16,20,63ec2b45-8bf9-4e33-b8a1-c95ff61f0d6e
2018,6,15,12,0,0,0,100001,134,2018,6,16,14,27,46,256,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,6,16,14,27,46,256,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,6,20,22,0,0,292,100003,425,2018,6,21,14,24,52,555,2.5,com.sec.android.app.shealth,UTC-0400,Mixed Nuts(Planters),NA,120001,NA,2018,6,21,14,23,48,699,63ec2b45-8bf9-4e33-b8a1-c95ff61f0d6e
2018,7,9,13,7,57,646,100001,195.3,2018,7,9,13,10,32,692,0.3,com.sec.android.app.shealth,UTC-0400,Sorghum,NA,120001,NA,2018,7,9,13,10,32,692,00aa9dc2-10ef-444f-b68e-d61cde63db15
2018,6,25,22,0,0,71,100003,12,2018,6,26,12,39,46,188,4,com.sec.android.app.shealth,UTC-0400,Vinegar,NA,120001,NA,2018,6,26,12,39,46,188,21157d34-8768-457d-97cb-7ab94e5546b3
2018,6,22,19,31,55,71,100005,425,2018,6,22,19,34,45,504,2.5,com.sec.android.app.shealth,UTC-0400,Mixed Nuts(Planters),NA,120001,NA,2018,6,22,19,34,45,504,63ec2b45-8bf9-4e33-b8a1-c95ff61f0d6e
2018,6,29,1,11,26,117,100003,255,2018,6,29,1,12,31,786,1.5,com.sec.android.app.shealth,UTC-0400,Mixed Nuts(Planters),NA,120001,NA,2018,6,29,1,12,31,786,63ec2b45-8bf9-4e33-b8a1-c95ff61f0d6e
2018,7,9,22,0,0,0,100003,16,2018,7,10,2,32,59,690,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,10,2,32,59,690,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,22,19,31,55,71,100005,165,2018,6,22,19,34,45,504,1,com.sec.android.app.shealth,UTC-0400,Dry Roasted Sunflower Seeds (with Salt Added),NA,120001,NA,2018,6,22,19,34,45,504,b754a740-87d2-44ed-9bfe-1b01410c7439
2018,6,22,16,40,43,686,100002,152,2018,6,22,16,48,27,1,0.8,com.sec.android.app.shealth,UTC-0400,Plain Ramen Noodles(Maruchan),NA,120001,NA,2018,6,22,16,42,22,181,1cf1cb86-625c-467e-935b-77a04d763ff9
2018,7,10,16,46,55,209,100005,255,2018,7,10,20,8,17,123,1.5,com.sec.android.app.shealth,UTC-0400,Mixed Nuts(Planters),NA,120001,NA,2018,7,10,16,47,19,473,63ec2b45-8bf9-4e33-b8a1-c95ff61f0d6e
2018,7,6,17,41,53,633,100006,41,2018,7,6,17,42,3,117,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,7,6,17,42,3,117,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,24,19,55,30,996,100002,60,2018,6,24,22,42,59,839,4,com.sec.android.app.shealth,UTC-0400,Sugar,NA,120001,NA,2018,6,24,22,42,14,787,6c813cca-26fd-4dc8-bd8d-12d97aa7c17a
2018,7,4,16,0,0,0,100002,120,2018,7,5,0,17,6,285,1,com.sec.android.app.shealth,UTC-0400,Vegetable Oil,NA,120001,NA,2018,7,5,0,17,6,285,2f2f7c61-a00d-4629-97df-307a48d1cd5b
2018,7,4,19,0,0,0,100005,144.2,2018,7,5,0,18,35,261,0.7,com.sec.android.app.shealth,UTC-0400,Roasted Chestnuts,NA,120001,NA,2018,7,5,0,18,35,261,f2befc1a-1629-4356-898e-c6ff74c56964
2018,7,19,1,0,0,0,100006,138,2018,7,19,21,30,15,534,3,com.sec.android.app.shealth,UTC-0400,Watermelon,NA,120001,NA,2018,7,19,21,30,15,534,245c2c3b-88f2-4f32-9404-dfe186840df7
2018,7,10,20,38,25,385,100006,16,2018,7,10,20,39,1,747,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,10,20,39,1,747,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,27,1,27,57,547,100003,19,2018,6,27,1,31,45,799,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,27,1,31,45,799,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,15,0,57,14,588,100003,56,2018,6,15,1,48,33,6,2,com.sec.android.app.shealth,UTC-0400,Red Cabbage,NA,120001,NA,2018,6,15,1,28,11,185,12f85ea7-ce31-4c70-bc24-682bc7e7d8de
2018,6,15,0,57,14,588,100003,219,2018,6,15,1,48,32,989,1,com.sec.android.app.shealth,UTC-0400,Noodles,NA,120001,NA,2018,6,15,1,28,11,185,512f691c-1940-4bc5-b891-0e086be9796c
2018,6,22,19,35,46,547,100003,60,2018,6,23,15,15,52,288,0.5,com.sec.android.app.shealth,UTC-0400,Sesame Oil,NA,120001,NA,2018,6,23,15,15,52,288,d57e873c-eb1a-4972-9d0f-01290c73bc12
2018,7,5,0,18,37,924,100003,67,2018,7,5,0,19,32,381,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,7,5,0,19,32,381,52617a49-e99b-4808-8778-c009c352b30c
2018,7,9,22,0,0,0,100003,96,2018,7,10,2,32,59,688,0.8,com.sec.android.app.shealth,UTC-0400,Sesame Oil,NA,120001,NA,2018,7,10,2,32,59,688,0c9ac3b0-caf0-4318-9a54-110f63ca1c4f
2018,6,28,16,0,0,0,100002,16,2018,6,29,1,11,23,634,2,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,6,29,1,11,23,634,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,6,19,20,55,27,407,100003,60,2018,6,20,13,41,24,345,4,com.sec.android.app.shealth,UTC-0400,Sugar,NA,120001,NA,2018,6,20,13,41,24,345,bff00c20-5682-4174-ad46-6f311a6242cf
2018,7,19,16,0,0,0,100002,15.6,2018,7,19,21,32,38,63,0.3,com.sec.android.app.shealth,UTC-0400,Oyster Mushroom,NA,120001,NA,2018,7,19,21,32,38,63,5133b820-42d0-4c78-ad0c-6852faff8457
2018,6,21,18,17,22,935,100002,44,2018,6,21,18,26,36,427,2,com.sec.android.app.shealth,UTC-0400,White Button Mushrooms(Trader Joe's),NA,120001,NA,2018,6,21,18,26,36,427,fc0cc370-c12b-4736-b8c2-1be8dec205c4
2018,7,16,1,0,0,386,100006,138,2018,7,16,18,51,3,696,3,com.sec.android.app.shealth,UTC-0400,Watermelon,NA,120001,NA,2018,7,16,18,48,22,843,245c2c3b-88f2-4f32-9404-dfe186840df7
2018,6,25,22,0,0,71,100003,96,2018,6,26,12,39,46,190,0.8,com.sec.android.app.shealth,UTC-0400,Sesame Oil,NA,120001,NA,2018,6,26,12,39,46,190,0c9ac3b0-caf0-4318-9a54-110f63ca1c4f
2018,7,8,1,0,0,0,100006,41,2018,7,8,21,14,32,986,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,7,8,21,14,32,986,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,30,23,37,13,909,100003,2.5,2018,6,30,23,42,34,570,0.1,com.sec.android.app.shealth,UTC-0400,Carrots,NA,120001,NA,2018,6,30,23,42,34,570,2c5b5e71-a2b4-4800-b29b-8ffd4bf60141
2018,7,5,1,0,0,0,100006,480,2018,7,5,4,16,50,595,2,com.sec.android.app.shealth,UTC-0400,Scallion Pancake(IMEI),NA,120001,NA,2018,7,5,4,16,50,595,caa3253d-d33a-461a-9d21-7fe718a1e73a
2018,7,10,20,38,25,385,100006,67,2018,7,10,20,39,1,745,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,7,10,20,39,1,745,52617a49-e99b-4808-8778-c009c352b30c
2018,7,19,16,0,0,0,100002,38.5,2018,7,19,21,32,38,63,0.5,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms (from Fresh),NA,120001,NA,2018,7,19,21,32,38,63,f5c6db36-1b71-4e71-8b60-f9f54b95d4a3
2018,6,23,22,0,0,511,100003,22,2018,6,24,16,3,26,4,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,24,15,58,27,623,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,15,16,0,0,0,100002,21,2018,6,16,14,29,0,218,1,com.sec.android.app.shealth,UTC-0400,Barbecue Sauce,NA,120001,NA,2018,6,16,14,29,0,218,c06c19dd-ac35-44f0-a8b0-0718c206e9d3
2018,7,15,12,0,0,190,100001,112,2018,7,15,16,40,29,910,1,com.sec.android.app.shealth,UTC-0400,Sweet Potato,NA,120001,NA,2018,7,15,16,39,37,859,ef6b6340-c7d8-40b9-9c71-001155bb4548
2018,6,13,16,0,0,0,100002,700,2018,6,14,14,8,58,797,2.5,com.sec.android.app.shealth,UTC-0400,Vegan Dumplings(Macro Vegetarian),NA,120001,NA,2018,6,14,14,8,58,797,ba581178-be3e-4564-bbaa-44abe4f474ee
2018,6,16,16,0,0,0,100002,10,2018,6,16,23,25,44,373,0.5,com.sec.android.app.shealth,UTC-0400,Shirataki White Yam Noodles(House Foods),NA,120001,NA,2018,6,16,23,25,44,373,373c20a8-7797-43e7-9e72-d65dc907925b
2018,6,15,16,0,0,0,100002,30,2018,6,16,14,29,0,220,1,com.sec.android.app.shealth,UTC-0400,Seaweed,NA,120001,NA,2018,6,16,14,29,0,220,80650ef5-aacd-486d-bfec-a51d0bb81e6b
2018,7,9,22,0,0,0,100003,8,2018,7,10,2,32,59,687,1,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,7,10,2,32,59,687,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,6,25,22,0,0,71,100003,19,2018,6,26,12,39,46,387,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,26,12,35,24,162,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,13,22,0,0,0,100003,22,2018,6,14,14,13,38,580,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,14,14,13,38,580,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,30,16,0,0,0,100002,100,2018,6,30,20,51,21,542,10,com.sec.android.app.shealth,UTC-0400,Portabella Mushrooms (Grilled),NA,120001,NA,2018,6,30,20,51,21,542,cdf6504e-d67c-4a44-bf92-5b2c5cc254ce
2018,6,29,22,0,0,219,100003,20,2018,6,30,15,29,6,12,5,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,30,15,28,3,630,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,6,17,10,18,58,100002,119,2018,7,6,17,45,14,652,1,com.sec.android.app.shealth,UTC-0400,Olive Oil,NA,120001,NA,2018,7,6,17,45,14,652,8822cf6f-73ef-4bff-8ba3-f025c1267f59
2018,7,10,23,24,30,116,100003,26,2018,7,10,23,26,13,753,0.5,com.sec.android.app.shealth,UTC-0400,Oyster Mushroom,NA,120001,NA,2018,7,10,23,26,13,753,5133b820-42d0-4c78-ad0c-6852faff8457
2018,6,19,0,34,22,253,100003,60,2018,6,19,2,59,48,925,2,com.sec.android.app.shealth,UTC-0400,Broccoli,NA,120001,NA,2018,6,19,2,59,48,925,35cd483f-9985-43d7-9363-fcd95bea0424
2018,7,5,20,36,3,742,100003,4,2018,7,5,23,8,24,958,1,com.sec.android.app.shealth,UTC-0400,Garlic,NA,120001,NA,2018,7,5,20,37,25,723,99b50c82-9ce0-4b08-8bf8-727b5bf0ab5a
2018,7,6,17,10,18,58,100002,8,2018,7,6,17,45,14,752,1,com.sec.android.app.shealth,UTC-0400,Lettuce,NA,120001,NA,2018,7,6,17,12,0,742,1754ac98-c925-4e33-a416-38ea2451655c
2018,6,23,22,0,0,511,100003,30,2018,6,24,16,3,26,160,0.5,com.sec.android.app.shealth,UTC-0400,Hickory Smoke BBQ Sauce(Kraft),NA,120001,NA,2018,6,24,15,58,27,626,63013050-8b2d-4ccc-9c7d-f017fdaaea81
2018,6,13,22,0,0,0,100003,37,2018,6,14,14,13,38,579,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,14,14,13,38,579,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,30,23,37,13,909,100003,77,2018,6,30,23,42,34,567,1,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms (from Fresh),NA,120001,NA,2018,6,30,23,42,34,567,f5c6db36-1b71-4e71-8b60-f9f54b95d4a3
2018,6,16,16,0,0,0,100002,230,2018,6,16,23,25,44,372,5,com.sec.android.app.shealth,UTC-0400,Soft Silken Tofu,NA,120001,NA,2018,6,16,23,25,44,372,bb365274-d73f-4119-bd8a-145794aced9c
2018,7,7,16,0,0,871,100002,120,2018,7,8,21,22,44,89,4,com.sec.android.app.shealth,UTC-0400,BBQ Sauce(Restaurant Style),NA,120001,NA,2018,7,8,21,22,44,89,b8907cc2-3197-4751-aa33-8e83d6c2be1a
2018,6,25,22,0,0,71,100003,22,2018,6,26,12,39,46,350,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,26,12,35,24,161,122ce956-17a2-448e-9a0d-886a92d567c7
2018,7,10,20,38,25,385,100006,37,2018,7,10,20,39,1,746,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,7,10,20,39,1,746,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,7,18,1,0,0,798,100006,138,2018,7,18,16,3,18,614,3,com.sec.android.app.shealth,UTC-0400,Watermelon,NA,120001,NA,2018,7,18,16,3,18,614,245c2c3b-88f2-4f32-9404-dfe186840df7
2018,6,20,22,0,0,292,100003,16,2018,6,21,14,24,52,523,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,21,14,23,48,698,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,11,22,0,0,0,100003,4.4,2018,7,12,13,7,22,959,0.2,com.sec.android.app.shealth,UTC-0400,Tomatoes,NA,120001,NA,2018,7,12,13,7,22,959,85161aed-7e85-4eef-bf5d-839008caa7cd
2018,7,6,17,10,18,58,100002,15,2018,7,6,17,45,14,800,1,com.sec.android.app.shealth,UTC-0400,Dried Wood Ear Mushrooms(Frieda's),NA,120001,NA,2018,7,6,17,12,0,742,24420ad9-075f-46a7-a539-06a4fd403bcd
2018,7,8,22,32,31,704,100006,19,2018,7,9,0,41,21,517,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,7,8,22,32,42,491,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,7,5,19,32,23,349,100006,26,2018,7,5,19,57,26,844,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,7,5,19,57,26,844,08c2704c-a90e-44cc-9085-28912b566cdc
2018,6,13,16,0,0,0,100002,9,2018,6,14,14,8,58,798,1,com.sec.android.app.shealth,UTC-0400,Banana Pepper,NA,120001,NA,2018,6,14,14,8,58,798,b656d121-849a-4f8c-a0a6-040b81831489
2018,7,17,16,0,0,579,100002,38.5,2018,7,17,22,7,48,932,0.5,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms (from Fresh),NA,120001,NA,2018,7,17,22,6,39,871,f5c6db36-1b71-4e71-8b60-f9f54b95d4a3
2018,6,21,18,17,22,935,100002,3,2018,6,21,18,26,36,428,1,com.sec.android.app.shealth,UTC-0400,Cooked Garlic,NA,120001,NA,2018,6,21,18,26,36,428,8055326f-80d5-44ac-bb9f-3d8c2b6ee04d
2018,7,8,22,32,31,704,100006,165,2018,7,9,0,41,21,403,1,com.sec.android.app.shealth,UTC-0400,Dry Roasted Sunflower Seeds (with Salt Added),NA,120001,NA,2018,7,9,0,41,21,403,b754a740-87d2-44ed-9bfe-1b01410c7439
2018,7,7,16,0,0,871,100002,177,2018,7,8,21,22,44,86,0.2,com.sec.android.app.shealth,UTC-0400,Durian,NA,120001,NA,2018,7,8,21,22,44,86,7c7c6d64-3762-427c-bf75-70568bbfd7a2
2018,7,13,16,0,0,0,100002,156,2018,7,13,21,0,53,448,3,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,13,21,0,53,448,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,7,11,17,2,10,741,100002,276,2018,7,11,17,15,10,311,4,com.sec.android.app.shealth,UTC-0400,White Bread,NA,120001,NA,2018,7,11,17,6,25,238,fb41b58f-dd35-4280-91a4-1c47ebd4a258
2018,7,17,16,0,0,579,100002,20,2018,7,17,22,7,48,914,1,com.sec.android.app.shealth,UTC-0400,Eggplant,NA,120001,NA,2018,7,17,22,6,39,871,31e5ee6e-22ab-4f91-a6c5-f1c067315c5e
2018,7,13,12,0,0,0,100001,59,2018,7,13,20,58,53,212,0.3,com.sec.android.app.shealth,UTC-0400,Barley (Cooked),NA,120001,NA,2018,7,13,20,58,53,212,5ea385c2-c246-4429-a754-d090bf163584
2018,6,29,22,0,0,219,100003,540,2018,6,30,15,29,6,39,20,com.sec.android.app.shealth,UTC-0400,Hummus,NA,120001,NA,2018,6,30,15,28,30,657,a72c1efe-14c8-43b9-9674-b9b939e2ed47
2018,7,19,22,0,0,0,100003,65,2018,7,20,20,50,57,555,0.5,com.sec.android.app.shealth,UTC-0400,100% Canola Oil(Wesson Oil),NA,120001,NA,2018,7,20,20,50,57,555,fdb69ae8-1c05-4397-95cd-db70db900c3c
2018,7,6,14,40,8,236,100001,105,2018,7,6,14,40,21,406,1,com.sec.android.app.shealth,UTC-0400,Banana,NA,120001,NA,2018,7,6,14,40,21,406,89cb0f80-dccf-43fb-acfb-a9e1785b43fe
